stop_id,stop_code,stop_name,stop_lat,stop_lon
12000764,ICX0764,Taman Jelita,5.39314,100.20311
12000766,ICX0766,Pekan Kuala Sg. Pinang,5.393269999999999,100.20108
12000989,IEN0989,Pusat Falak Sheik Tahir,5.41162,100.19654
12001479,IGU1479,(M3) Bandar Baru Air Putih 2,5.3720099999999995,100.21986
12001480,IGU1480,(M2) Bandar Baru Air Putih 1,5.3727800000000006,100.21994000000001
12001597,IHD1597,Taman Manggis Indah,5.3665199999999995,100.21696
12001611,IHD1611,Masjid Jamek Sungai Rusa,5.382619999999999,100.2138
12001612,IHD1612,Masjid Jamek Sungai Rusa,5.38282,100.21384
12001613,IHD1613,Sekolah Agama Sungai Rusa,5.38467,100.21324
12001621,IHD1621,Klinik Desa Sg. Pinang,5.39409,100.21106999999999
12002392,ICT036,Bengkel Kimpalan Sungai Puyu,5.447873,100.39609300000001
12001206,MFH1206,Permatang Janggus 2,5.39933,100.41722
12001035,IER1035,Klinik Desa Paya Terubong,5.397772,100.27714
12000636,ICJ0636,Kampung Pisang II,5.39888,100.28087
12000638,ICJ0638,Kampung Pisang,5.39927,100.27979
12001324,IFR1324,Jalan Pisang Embun,5.39858,100.2836
12001382,IGH1382,Hadapan Medan Selera Downtown,5.45005,100.3083
12000471,IBG0471,Jalan Delima 3,5.38215,100.29893
12001586,IHA1586,JKP Sungai Pinang,5.40561,100.32009000000001
12000142,I0Z0142,Masjid Jamek Kampung Paya,5.33486,100.21839
12001988,IJJ1988,Tesco Tunku Kudin,5.37429,100.31522
12002203,IEX1199,YMCA,5.4205548,100.3155555
12003017,IAR0351,Padang Kawad,5.356412000000001,100.29335
12003021,IAR0355,Desasiswa Bakti Fajar Permai Petas,5.357158,100.30099
12003023,IAR0357,Kompleks Dewan Kuliah C23,5.35803,100.30411
12001351,MFU1351,Jalan Raja Uda II,5.43119,100.38444
12001353,MFU1353,Medan Selera Raja Uda,5.43318,100.38511
12000931,MED0931,Taman Perindustrian Teras Jaya,5.43361,100.39079
12001343,MFU1343,Petronas Bagan Lalang,5.42223,100.3817
12001393,MGM1393,Jalan Siram II,5.40909,100.37787
12001394,MGM1394,Taman Bagan,5.41009,100.37783
12002034,MKA2034,SJK Tamil Mak Mandin,5.41961,100.39109
12002035,MKA2035,Pejabat Pos Mak Mandin,5.41972,100.38917
12002377,ICT0121,Astaka Mak Mandin,5.415973200000001,100.38583659999999
12002383,ICT0127,Masjid Permatang Tok Jaya,5.4571510000000005,100.401268
12002385,ICT0129,Kampung Paya,5.487664,100.40016899999999
12002025,MJY2025,Aeon Big,5.39034,100.4077
12002092,MKS2092,Taman Sembilang,5.404719999999999,100.40275
12002128,MLB2118,Klinik Bersatu,5.362995300000001,100.41163780000001
12002504,ICT0315,Kilang FMS,5.355735,100.413023
12002507,ICT0318,Kilang Flextronix,5.3513459999999995,100.415548
12002602,ICT0900,Kastam Perai,5.35679,100.4011559
12002526,ICT0416,Kompleks Sukan & Rekreasi MPSP,5.35593,100.44910300000001
12000586,MCB0586,Taman Pinang,5.31604,100.44067
12002516,ICT0403,(M3) Masjid Tok Lebai Hashim,5.331774,100.45083199999999
12002319,ICT0053,Balai Polis Jelutong,5.3912949999999995,100.31217109999999
12001947,IJB1947,Kompleks Makanan Ocean View,5.40073,100.32986
12002076,IKN2076,(M1) Persiaran Kapal Singh,5.39849,100.33054
12000310,IAR0310,SMK Bukit Gambir,5.3704,100.29649
12001152,IFE1152,Jejantas SMK Bayan Lepas,5.28665,100.2562
12001155,IFE1155,Masjid Kampung Seronok,5.29036,100.25675
12001077,IEX1077,Taman Zainal Abidin,5.40831,100.31609
12000420,IBE0420,Taman Nuri I,5.30467,100.26292
12000612,ICG0612,Flat Kg. Suluk,5.288736,100.22211999999999
12000050,I0L0050,Klinik Kesihatan Bandar Baru Air Itam,5.38964,100.28497
12001004,IER1004,SK Seri Relau,5.333880000000001,100.27580999999999
12001800,IHU1800,Jalan Tengah,5.31882,100.2873
12001998,IJO1998,Lintang Angsana II,5.3880349999999995,100.28272
12000362,IAX0362,Sokka Gakai,5.42736,100.31622
12000369,IAX0369,Midlands One Stop Centre,5.43289,100.30629
12000831,IDJ0831,Hotel Red Rock,5.41718,100.32225
12001397,IGN1397,Sri Bahari,5.42089,100.33248
12001399,IGN1399,Pejabat Maritim,5.42175,100.33142
12001921,IIP1921,H.S. Sam Book Store,5.41933,100.33411
12002318,ICT0052,Container Hotel,5.4142,100.34045
12000751,MCW0751,Pulau Mertajam,5.5736099999999995,100.36615
12001058,MEU1058,Balai Polis Penaga,5.524894000000001,100.38132
12001709,MHO1709,SMK Dato 'Onn,5.44791,100.38261
12000091,M0U0091,Jabatan Pertahanan Awam,5.42831,100.37746
12000098,M0U0098,Pasar Awam,5.44083,100.38148000000001
12000760,MCW0760,Balai Bomba Kuala Muda,5.56962,100.3511
12001115,MFC1115,SMK Tok Labu,5.55065,100.37732
12001120,MFC1120,Sungai Kedak,5.567819999999999,100.37631999999999
12001708,MHO1708,SK Bagan Ajam,5.44707,100.38253
12000453,IBF0453,Pasar Jalan Kuantan,5.412776999999999,100.32437
12002102,IKX2102,(M2) Tingkat Paya Terubong4,5.36975,100.27547
12002286,ICT0007,Pekan Paya Terubong,5.37904,100.27483000000001
12002299,ICT2023,PBA Padang Tembak,5.4082099999999995,100.29369
12000077,I0Q0077,Masjid Jamek Sheikh Yusof(Hospital),5.41355,100.31130999999999
12000456,IBF0456,Penang Times Square,5.4131540000000005,100.32621
12000458,IBF0458,Stadium Bandaraya,5.41324,100.31458
12001064,IEV1064,Penang Road,5.41925,100.33199
12001818,IHY1818,Desa Intan - 7D,5.39329,100.28532
12001820,IHY1820,Fortune Court,5.39805,100.28878
12001821,IHY1821,SRJK Sin Kang,5.40045,100.2906
12001922,IIP1922,Banana Boutique,5.419522,100.33361
12002112,IBF0446,Kampung Makam,5.4122699999999995,100.32089
12002116,IFW1356,Terminal Komtar,5.4141808,100.33031319999999
12000074,I0Q0074,SMK (L) Methodist,5.41018,100.30699
12002087,MKR2087,Bertam Putra 3,5.51699,100.49075
12002573,ICT8308,Kampung Pokok Jenerih I,5.521623,100.502889
12002951,MFH1304,Pusat Penjaja Bandar Putra Bertam,5.5180364,100.477164
12002996,MIE1881,Taman Tasek Gelugor Utama,5.489344,100.49723
12002998,MIE1883,Taman Tasek Gelugor Utama III,5.494029,100.49866999999999
12000290,IAQ0290,Klinik Kesihatan Air Hitam,5.40581,100.2826
12000293,IAQ0293,Stesen Bukit Bendera,5.4078599999999994,100.27749
12000625,ICH0625,SK Sri Aman,5.39993,100.28603000000001
12001037,IER1037,Ambank Paya Terubong,5.39975,100.27792
12001935,IIU1935,Bank Negara Malaysia,5.42049,100.34087
12000286,IAN0286,Jalan Besi I,5.3949,100.30194
12000866,IDS0866,Hospital Lam Wah Ee,5.39285,100.3026
12000935,IEE0935,Rumah P.Ramlee,5.40966,100.31549
12000023,I0G0023,Anggerik Villa,5.3685599999999996,100.30825
12000314,IAR0314,SK Bukit Gelugor,5.37725,100.30232
12001211,MFH1211,Taman Ampang Jajar,5.41259,100.39809
12002343,ICT0080,PBA Bukit Mertajam,5.366679,100.460003
12002374,ICT0118,(M3) Pusat Komersial Permatang Pauh,5.381354,100.419758
12002375,ICT0119,Masjid Perda,5.368787,100.43033199999999
12001096,MFA1096,Masjid Perda,5.36871,100.43059000000001
12001204,MFH1204,SK Tok Kandu,5.39449,100.4178
12002320,ICT0057,Sunway Wellesley,5.368673,100.455235
12002366,ICT0109,Nashmir Perda,5.3680010000000005,100.42784300000001
12002367,ICT0110,Pasar Malam Arowana,5.411293,100.409977
12000192,MAA0192,Taman Chai Leng,5.38361,100.38968
12000397,MBA0397,Pusat Perniagaan Chain Ferry,5.40153,100.37983
12001994,MJL1994,Taman Sembilang,5.403,100.39864
12002093,MKS2093,Tesco Extra,5.40595,100.40420999999999
12000389,MBA0389,Public Bank Inderawasih,5.38858,100.38879
12001876,MIF1876,Telekom Seberang Jaya,5.3865,100.40548000000001
12001957,MJF1957,Petronas Sunway,5.4002099999999995,100.39997
12002531,ICT0304,Pangsapuri Lintang Tenggiri,5.395994,100.404116
12002537,ICT0309,Klinik Bersatu,5.339956,100.503712
12002539,ICT0311,Taman Bukit Indah,5.350002,100.479467
12000129,M0Y0129,Tesco Bakar Arang,5.62188,100.47648000000001
12000131,M0Y0131,SMK Che Tom,5.62447,100.4788
12000188,MAA0188,Medan Perniagaan Pauh Jaya,5.37137,100.41258
12001359,MFX1359,Taman Industri Impian,5.3121599999999995,100.47903000000001
12001692,MHK1692,Taman Puteri Gunung,5.28494,100.5027
12001696,MHL1696,Bandar Tasek Mutiara,5.2783,100.48369
12001699,MHM1699,Pejabat Koperasi Tasek Junjung,5.29765,100.53179
12002588,ICT232,Taman Selesa,5.3292507,100.4820585
12000800,MDA0800,Taman Kuari,5.3552,100.46913
12001269,MFK1269,Taman Permatang Tinggi Indah,5.294630000000001,100.47935
12001697,MHL1697,Pusat Perniagaan Tasek Mutiara,5.27834,100.48439
12002329,ICT0066,Masjid Simpang Empat,5.282946,100.476674
12001177,MFH1177,SIRIM,5.37009,100.42318
12000924,MEB0924,SK Jawi,5.19728,100.49322
12001260,MFK1260,Taman Tempua,5.271780000000001,100.47683
12001484,MGV1484,Lean Teik Trading,5.23714,100.4893
12002325,ICT0062,Leeden Hercules,5.32153,100.452924
12002330,ICT0067,Balai Bomba Sungai Bakap,5.261616,100.472897
12000283,MAM0283,Silitech,5.25611,100.4723
12000323,MAU0323,Klinik Kesihatan Bukit Minyak,5.32721,100.44779
12000324,MAU0324,Taman Bukit Minyak,5.3289,100.44755
12001275,MFK1275,MDC Kuari,5.30505,100.4714
12001488,MGV1488,Taman Rebana,5.24258,100.48366999999999
12002335,ICT0072,Hospital Sungai Bakap,5.218885,100.49792099999999
12002337,ICT0074,Oriental Polymer,5.251126999999999,100.474559
12000960,MEI0960,Pusat Perniagaan Padang Lalang,5.36565,100.44286
12000955,MEI0955,Padang Lalang,5.364730000000001,100.44968
12002500,ICT0319,Petronas Nibong Tebal,5.1590569,100.4759619
12002029,IJZ2029,TAR Kolej I,5.4539800000000005,100.28435
12002031,IJZ2031,Lorong Lembah Permai 3,5.45452,100.28829
12000565,ICA0565,Bukit Dumbar,5.38595,100.31156999999999
12002009,IJQ2009,Microlead,5.291417,100.28671999999999
12002060,IKJ2060,Hadapan Queensbay Mall,5.332325,100.30773
12002994,MJY2027,Taman Tun Hussein Onn,5.3861454,100.4057448
12002282,ICT0003,Temple Jalan Tun Sardon,5.3389,100.23796999999999
12000080,I0S0080,Sekolah Ikthisas Tentera Udara,5.45865,100.28950999999999
12000899,IDX0899,Pusat Penjagaan Kanak - Kanak,5.44589,100.30256999999999
12000970,IEL0970,Gleneagles I,5.42659,100.31886
12001668,IHJ1668,Menara Asas,5.46519,100.28331
12000214,IAD0214,Balai Polis Batu Feringghi,5.47115,100.24608
12000216,IAD0216,Hotel Holiday Inn,5.47227,100.24691
12000238,IAD0238,Basket Ball Court,5.4803,100.2605
12001903,IIL1903,Apartmen Taman Sri Pinang,5.406219999999999,100.32298
12002308,ICT0041,Jejantas SK Batu Maung,5.280986,100.28214399999999
12000303,IAR0303,Universiti Sains Malaysia,5.356380000000001,100.29297
12000582,ICA0582,(M3) Pejabat Pos Jelutong,5.38662,100.31258000000001
12001138,IFE1138,SK Permatang Damar Laut,5.280032,100.27171
12001941,IIX1941,Pasar Lebuh Cecil,5.40688,100.32831999999999
12000721,ICR0721,Masjid Jamek Al Munawer,5.4307300000000005,100.31622
12001661,IHJ1661,Chinese Swimming Club,5.46261,100.30429000000001
12001763,IHP1763,Hub Teluk Bahang,5.45841,100.21576
12001765,IHP1765,Taman Negara,5.45899,100.20662
12003016,IAX0372,1926 Heritage Hotel,5.424169,100.320533
12000482,IBL0482,Jalan Gajah II,5.4600599999999995,100.30282
12000003,I0B0003,Flat Lebuh Noordin,5.41115,100.33395
12000575,ICA0575,Maybank Jelutong,5.3979,100.31989
12000888,IDT0888,Hub Pasaraya Giant,5.321734999999999,100.28442
12001437,IGR1437,Ayamas Sg. Nibong,5.338055000000001,100.29855
12001455,IGR1455,Maybank Gelugor,5.3697099999999995,100.31005
12002017,IJU2017,SJK Li Tek,5.40604,100.33349
12001454,IGR1454,BSN Gelugor,5.36943,100.31026
12000816,IDF0816,Pangsapuri Azuria,5.46253,100.27991
12002239,IKY2140,Lembah Permai,5.457399,100.288952
12001082,IEX1082,Pangsapuri Sri Pinang,5.420856,100.31727
12000619,ICG0619,SMK Teluk Kumbar 2,5.29035,100.2222
12000621,ICG0621,Sekolah Agama Al-Itqan,5.2939099999999994,100.22448
12001046,MES1046,Klinik Desa,5.47872,100.40146999999999
12001127,MFD1127,Ban Chuan Seng Rice & Oil Mills,5.49461,100.39783
12002390,ICT034,Sidee Frozen,5.4528550000000005,100.401901
12000035,M0I0035,Taman Guru,5.3825199999999995,100.46361999999999
12000779,MCZ0779,Kampung Petani,5.40453,100.46207
12001174,MFG1174,Pengkalan Tambang,5.42701,100.43426
12001329,MFT1329,(M3) SMKA Al Irshad,5.49015,100.4574
12001331,MFT1331,Taman Koskam,5.4935,100.45172
12001333,MFT1333,Taman Orkid Indah,5.49447,100.44875
12002355,ICT0098,Giat MARA Permatang Pauh,5.409745,100.439603
12000256,MAI0256,Hospital Kepala Batas,5.51278,100.43723
12000771,MCZ0771,Kolej Komuniti Bkt Mertajam,5.38055,100.46454
12000781,MCZ0781,SK Indera Muda,5.40753,100.45715
12000783,MCZ0783,Giat MARA Permatang Pauh,5.4097800000000005,100.43955
12001171,MFG1171,SK Agama Permatang Pasir,5.42162,100.43623000000001
12001336,MFT1336,Masjid Pongsu Seribu,5.49707,100.44341999999999
12002207,IGR1461,Sekolah Memandu Batu Uban,5.3524151,100.30504659999998
12002306,ICT0036,Teluk Kumbar Height,5.28865,100.2473
12001431,IGR1431,PSDC,5.32164,100.29028000000001
12000097,M0U0097,Tesco Bagan Ajam,5.43996,100.38123
12000484,MBM0484,Kampung Master,5.47878,100.50046999999999
12000490,MBM0490,Pusat Komersial Tasek Gelugor,5.484312999999999,100.48904
12000495,MBM0495,Kg Air Melintas Besar,5.48707,100.47806
12000639,MCK0639,Taman Kemaju,5.4802480000000005,100.50426
12001533,MGX1533,Masjid Sungai Lokan,5.45003,100.40833
12001539,MGX1539,Alor Merah,5.45075,100.40326
12000506,MBM0506,Taman Desa Sena,5.48897,100.4635
12001520,MGX1520,Sungai Dua,5.446280000000001,100.42215
12001782,IHQ1782,SK Teluk Kumbar,5.29114,100.23249
12000141,I0Z0141,Hub Pekan Genting,5.33336,100.21667
12000146,I0Z0146,IPD Barat Daya,5.34166,100.2254
12000474,IBH0474,Komtar Timur,5.414579,100.33229
12001930,IIT1930,ISO Tech,5.323867,100.29717
12001949,IJC1949,B. Braun 2,5.309194000000001,100.28263000000001
12002044,IKD2044,Plexus Hillside,5.312353,100.2828
12001491,MGW1491,Kampung Sungai Tongkang,5.132000000000001,100.41911
12001982,IJJ1982,The Light,5.36838,100.31424
12001987,IJJ1987,Flat Macallum,5.40704,100.33189
12000157,IAA0157,Masjid Sungai Burung,5.34189,100.20783
12000161,IAA0161,Sungai Burung,5.34664,100.20849
12000173,IAA0173,Café Anjung Bagan,5.36121,100.21137
12000634,ICI0634,(M2) Kampung Perlis 1,5.31566,100.2042
12000663,ICL0663,Pekan Genting,5.332409999999999,100.21579
12000664,ICL0664,Kampung Pulau Betong,5.30357,100.19714
12001573,IHA1573,Pejabat Agama Daerah,5.35651,100.22721999999999
12000767,ICX0767,SJK Yu Chye,5.39328,100.20184
12000980,IEN0980,Jalan Haji Abd. Ghani Taib,5.40142,100.20657
12000981,IEN0981,Jalan Haji Abd. Ghani Taib,5.40147,100.20661
12000987,IEN0987,Kampung Bukit Kecil,5.40369,100.20045999999999
12000988,IEN0988,Pulaza Balik Pulau,5.4090300000000004,100.1987
12001599,IHD1599,Taman Manggis Indah,5.367482,100.21685
12001623,IHD1623,Kampung Sungai Pinang,5.396028,100.21213
12001207,MFH1207,Masjid Permatang Janggus,5.4019,100.41704
12000060,I0Q0060,Public Bank Air Putih,5.40431,100.28701
12001026,IER1026,Pangsapuri Wisma Indah,5.3878900000000005,100.2745
12000292,IAQ0292,Pasukan Bomba & Penyelamat,5.40674,100.28011
12002634,ICT8888,Bukit Genting,5.315753599999999,100.22620959999999
12001462,IGS1462,Flat PPR Jalan Sungai,5.407030000000001,100.3247
12000830,IDJ0830,Pusat Kegiatan Guru Kelawei,5.41622,100.32396
12001385,IGH1385,Hadapan Straits Quay Marina Mall,5.45791,100.31246
12000469,IBG0469,Jalan Delima 4,5.3800099999999995,100.30026
12000473,IBG0473,Jalan Delima,5.383719999999999,100.3047
12001985,IJJ1985,Mutiara Height,5.3881,100.31811
12000859,IDR0859,Gereja St. George,5.419436,100.339455
12003020,IAR0354,Stor Pusat Kimia Universiti,5.356237999999999,100.30054
12003028,IAR0362,Desasiswa Aman Damai,5.354976000000001,100.29700000000001
12000116,M0W0116,Bagan Lalang,5.4362699999999995,100.39756
12000118,M0W0118,Taman Cengal,5.4393400000000005,100.39755
12000540,MBS0540,Pasar Awam,5.40639,100.37236
12000930,MED0930,Pangsapuri Mesra Jaya,5.431109999999999,100.39560999999999
12000932,MED0932,Pusat Perniagaan Ong Yi How,5.435219999999999,100.38886
12001347,MFU1347,SJKC Kwang Hwa,5.4276800000000005,100.38346
12001348,MFU1348,Jalan Raja Uda I,5.42909,100.38393
12001352,MFU1352,Medan Selera Raja Uda,5.43315,100.38521
12001395,MGM1395,Jalan Siram II,5.41204,100.37836
12000107,M0W0107,Bengkel MPSP Mak Mandin,5.42037,100.3968
12001042,MES1042,SMK Permatang Tok Jaya,5.472158,100.40104000000001
12002124,MLB2114,Klinik Bersatu,5.363021400000001,100.41156509999999
12002947,ICT0501,Pangsapuri Taman Pelangi,5.3453204,100.425329
12001048,MET1048,Medan Selera Taman Pelangi,5.34185,100.42742
12000588,MCB0588,Taman Sentul,5.31639,100.44188
12000732,MCT0732,Taman Kota Permai,5.34403,100.45668
12002293,ICT0014,(M3) Anjung Indah II,5.3494,100.25218000000001
12001946,IJB1946,Pangsapuri Ocean View,5.39816,100.32812
12001948,IJB1948,Summer Place,5.40109,100.33093000000001
12000298,IAR0298,(M2) Pangsapuri Golf View,5.340762000000001,100.29247
12001130,IFE1130,Taman Desa Wangsa,5.2778,100.27060999999999
12001072,IEX1072,Harmony View,5.400284,100.31487
12001075,IEX1075,Kampung Dodol,5.404419,100.31553000000001
12001089,IEX1089,Stadium Bandaraya,5.41135,100.31609
